,date,ret
556,2002-03-26,0.0039612150366853
557,2002-03-27,0.0098181897122934
558,2002-03-28,0.0079150679855408
559,2002-04-01,-0.0039282684195017
560,2002-04-02,-0.0040825880090685
561,2002-04-03,-0.0086827078117784
562,2002-04-04,0.0031800348147791
563,2002-04-05,-0.001755080687666
564,2002-04-08,0.0092180690940187
565,2002-04-09,0.0024930260803352
566,2002-04-10,0.0151983172903517
567,2002-04-11,-0.0128947401702744
568,2002-04-12,0.0163647885461445
569,2002-04-15,-0.0050038746834928
570,2002-04-16,0.0188581388334478
571,2002-04-17,-0.0064988514937609
572,2002-04-18,-0.0029822745928781
573,2002-04-19,0.000828541821839
574,2002-04-22,-0.0083686367165243
575,2002-04-23,-0.0013763601343375
576,2002-04-24,-0.0044656153783293
577,2002-04-25,0.0003277477331246
578,2002-04-26,-0.0024541475197105
579,2002-04-29,-0.0066173205382942
580,2002-04-30,0.0174814003669168
581,2002-05-01,0.0045360397266346
582,2002-05-02,0.0061098534108655
583,2002-05-03,-6.274999422617637e-05
584,2002-05-06,-0.014003248210144
585,2002-05-07,-0.0054791297479652
586,2002-05-08,0.0186492018079119
587,2002-05-09,-0.0126229324130613
588,2002-05-10,-0.0139122384877895
589,2002-05-13,0.0118762381618387
590,2002-05-14,0.0224446933258724
591,2002-05-15,-0.000144878827053
592,2002-05-16,-0.0085768756722918
593,2002-05-17,0.0016774202207937
594,2002-05-20,-0.0089341686796977
595,2002-05-21,-0.0136174893649982
596,2002-05-22,-0.0035521248436275
597,2002-05-23,0.0118375131919186
598,2002-05-24,-0.0183451369249776
599,2002-05-28,-0.0044743727394305
600,2002-05-29,-0.0081886530602212
601,2002-05-30,0.0037084048862914
602,2002-05-31,0.004706914235642
603,2002-06-03,-0.0241320285287415
604,2002-06-04,-0.0022080222644749
605,2002-06-05,0.0013734266556897
606,2002-06-06,-0.0180684849976398
607,2002-06-07,0.010193991572814
608,2002-06-10,-0.0021415338321448
609,2002-06-11,-0.0140963321244722
610,2002-06-12,0.0020319833182827
611,2002-06-13,-0.0105176570086312
612,2002-06-14,0.0037323556033167
613,2002-06-17,0.0238114625182413
614,2002-06-18,0.0033937693187069
615,2002-06-19,-0.0146582066292291
616,2002-06-20,-0.006953111029688
617,2002-06-21,-0.0023359639944813
618,2002-06-24,-0.0035421948830719
619,2002-06-25,-0.0128514486612102
620,2002-06-26,-9.955311210540996e-05
621,2002-06-27,0.0179618261059865
622,2002-06-28,0.0083100924717256
623,2002-07-01,-0.0184077421947116
624,2002-07-02,-0.0278902734347054
625,2002-07-03,-0.0119469055229741
626,2002-07-05,0.0313662652371366
627,2002-07-08,-0.0088557140896477
628,2002-07-09,-0.0126080249231368
629,2002-07-10,-0.0232232924183374
630,2002-07-11,-0.0084263709744794
631,2002-07-12,-0.0070125725141309
632,2002-07-15,-0.0117948338270508
633,2002-07-16,-0.0107886226505151
634,2002-07-17,0.0038294193246544
635,2002-07-18,-0.0247096560342225
636,2002-07-19,-0.0284636808039698
637,2002-07-22,-0.0228396959750186
638,2002-07-23,-0.0357662527712689
639,2002-07-24,0.0402996818665822
640,2002-07-25,0.000362986790762
641,2002-07-26,0.0119760419513753
642,2002-07-29,0.0494705930212769
643,2002-07-30,-0.0002187884748854
644,2002-07-31,-0.0088731730246655
645,2002-08-01,-0.0128253337888471
646,2002-08-02,-0.0349242749510357
647,2002-08-05,-0.0276468701940992
648,2002-08-06,0.029335654817158
649,2002-08-07,0.0119718391928032
650,2002-08-08,0.0156450580713454
651,2002-08-09,0.0016751151182943
652,2002-08-12,-0.0009588458704297
653,2002-08-13,-0.0202173270413985
654,2002-08-14,0.0261717771898728
655,2002-08-15,0.0086361829906701
656,2002-08-16,0.0084252372727241
657,2002-08-19,0.0134928923439154
658,2002-08-20,-0.0087605387482338
659,2002-08-21,0.0164093134384187
660,2002-08-22,0.005922101392566
661,2002-08-23,-0.0197212796033649
662,2002-08-26,0.0138242712693596
663,2002-08-27,-0.0169543911213993
664,2002-08-28,-0.0223889526292009
665,2002-08-29,0.0069826039577087
666,2002-08-30,0.0055482869086669
667,2002-09-03,-0.0276894069147387
668,2002-09-04,0.0233872645265635
669,2002-09-05,-0.0180790640185374
670,2002-09-06,0.0213439087460554
671,2002-09-09,0.0039973602381426
